date,temperature
2022-06-15,5.457809668167532
2022-06-16,5.149404425755731
2022-06-17,4.8403466226126834
2022-06-18,4.530946821576894
2022-06-19,4.22151592367337
2022-06-20,3.912364860677436
2022-06-21,3.603804287648147
2022-06-22,3.2961442757349673
2022-06-23,2.989694005562397
2022-06-24,2.6847614614946207
2022-06-25,2.381653127083661
2022-06-26,2.0806736820010805
2022-06-27,1.7821257007538245
2022-06-28,1.4863093534817526
2022-06-29,1.1935221091324122
2022-06-30,0.9040584413074013
2022-07-01,0.6182095370701695
2022-07-02,0.3362630090042513
2022-07-03,0.05850261080566366
2022-07-04,-0.21479204330849733
2022-07-05,-0.4833457550981066
2022-07-06,-0.7468880144316188
2022-07-07,-1.005153266781332
2022-07-08,-1.2578811758187545
2022-07-09,-1.504816880849603
2022-07-10,-1.7457112488341977
2022-07-11,-1.9803211207443274
2022-07-12,-2.2084095520122435
2022-07-13,-2.429746046834894
2022-07-14,-2.644106786100835
2022-07-15,-2.8512748487152404
2022-07-16,-3.051040426103511
2022-07-17,-3.243201029681643
2022-07-18,-3.427561691088405
2022-07-19,-3.6039351549807552
2022-07-20,-3.772142064202555
2022-07-21,-3.932011137142771
2022-07-22,-4.083379337108438
2022-07-23,-4.226092033544374
2022-07-24,-4.360003154940463
2022-07-25,-4.48497533327544
2022-07-26,-4.600880039853925
2022-07-27,-4.70759771240289
2022-07-28,-4.805017873301406
2022-07-29,-4.893039238827173
2022-07-30,-4.971569819311473
2022-07-31,-5.040527010103663
2022-08-01,-5.099837673255342
2022-08-02,-5.14943820984316
2022-08-03,-5.189274622859038
2022-08-04,-5.219302570605388
2022-08-05,-5.23948741054269
2022-08-06,-5.249804233545948
2022-08-07,-5.250237888536224
2022-08-08,-5.240782997462885
2022-08-09,-5.221443960621706
2022-08-10,-5.192234952303616
2022-08-11,-5.153179906778371
2022-08-12,-5.1043124946270115
2022-08-13,-5.045676089446502
2022-08-14,-4.977323724959518
2022-08-15,-4.899318042571711
2022-08-16,-4.811731229428425
2022-08-17,-4.714644947031982
2022-08-18,-4.608150250490237
2022-08-19,-4.492347498476249
2022-08-20,-4.367346253987934
2022-08-21,-4.233265176006164
2022-08-22,-4.090231902158022
2022-08-23,-3.938382922501722
2022-08-24,-3.7778634445574966
2022-08-25,-3.6088272497183524
2022-08-26,-3.4314365411824905
2022-08-27,-3.2458617835576025
2022-08-28,-3.052281534296105
2022-08-29,-2.850882267127397
2022-08-30,-2.6418581876623994
2022-08-31,-2.4254110413520467
2022-09-01,-2.201749913990188
2022-09-02,-1.9710910249579587
2022-09-03,-1.733657513413811
2022-09-04,-1.4896792176412568
2022-09-05,-1.2393924477717349
2022-09-06,-0.9830397521081755
2022-09-07,-0.720869677279504
2022-09-08,-0.4531365224639359
2022-09-09,-0.18010008792385168
2022-09-10,0.09797458189942532
2022-09-11,0.38081746047611986
2022-09-12,0.6681538062055319
2022-09-13,0.9597044340957783
2022-09-14,1.2551859918373998
2022-09-15,1.55431123999817
2022-09-16,1.8567893360612238
2022-09-17,2.1623261220266365
2022-09-18,2.470624415291011
2022-09-19,2.781384302518463
2022-09-20,3.094303436211571
2022-09-21,3.409077333689355
2022-09-22,3.7253996781769967
2022-09-23,4.042962621708685
2022-09-24,4.361457089545153
2022-09-25,4.680573085803756
2022-09-26,4.999999999999988
